x,y
33530,7016
33531,7059
33532,6835
33533,6421
33534,5748
33535,4941
33536,3882
33537,2589
33538,1042
33539,-591
33540,-2340
33541,-4111
33542,-5651
33543,-7148
33544,-8473
33545,-9605
33546,-10650
33547,-11448
33548,-12046
33549,-12488
33550,-12890
33551,-13367
33552,-13698
33553,-13977
33554,-14127
33555,-13949
33556,-13507
33557,-12820
33558,-12024
33559,-11152
33560,-10362
33561,-9539
33562,-8638
33563,-7615
33564,-6382
33565,-5084
33566,-3614
33567,-2317
33568,-1177
33569,-392
33570,25
33571,326
33572,284
33573,173
33574,73
33575,-118
33576,-442
33577,-753
33578,-1215
33579,-1802
33580,-2384
33581,-2924
33582,-3369
33583,-3696
33584,-3838
33585,-3730
33586,-3255
33587,-2697
33588,-2089
33589,-1474
33590,-976
33591,-643
33592,-367
33593,66
33594,729
33595,1677
33596,2886
33597,4219
33598,5441
33599,6370
33600,6952
33601,7304
33602,7634
33603,8319
33604,9578
33605,11372
33606,13701
33607,16377
33608,19012
33609,21217
33610,22712
33611,23487
33612,23530
33613,23105
33614,22457
33615,21574
33616,20409
33617,18880
33618,16934
33619,14260
33620,11285
33621,8108
33622,4872
33623,1992
33624,-798
33625,-3385
33626,-6141
33627,-9064
33628,-12149
33629,-15424
33630,-18425
33631,-20915
33632,-22410
33633,-22956
33634,-22619
33635,-21726
33636,-20817
33637,-19950
33638,-19329
33639,-18796
33640,-17822
33641,-16169
33642,-13390
33643,-9676
33644,-4969
33645,603
33646,6607
33647,12739
33648,18654
33649,23898
33650,28437
33651,31776
33652,32280
33653,32204
33654,32260
33655,32230
33656,32110
33657,30301
33658,27262
33659,23893
33660,20180
33661,16197
33662,12134
33663,8249
33664,4503
33665,961
33666,-2593
33667,-6117
33668,-9751
33669,-13655
33670,-17540
33671,-21138
33672,-24100
33673,-26171
33674,-27320
33675,-27706
33676,-27437
33677,-26721
33678,-25742
33679,-24261
33680,-22112
33681,-19116
33682,-15417
33683,-11197
33684,-6708
33685,-2384
33686,1432
33687,4730
33688,7567
33689,9920
33690,12075
33691,13878
33692,15259
33693,15981
33694,16002
33695,15318
33696,13828
33697,12061
33698,10306
33699,8684
33700,7373
33701,6299
33702,5423
33703,4633
33704,3848
33705,3012
33706,2172
33707,1503
33708,864
33709,314
33710,-183
33711,-703
33712,-1132
33713,-1592
33714,-2012
33715,-2262
33716,-2362
33717,-2338
33718,-2378
33719,-2520
33720,-2651
33721,-2859
33722,-3151
33723,-3469
33724,-3831
33725,-4300
33726,-4846
33727,-5556
33728,-6445
33729,-7535
33730,-8673
33731,-9877
33732,-11267
33733,-12708
33734,-14223
33735,-15563
33736,-16789
33737,-17676
33738,-17896
33739,-17445
33740,-16170
33741,-14280
33742,-11900
33743,-9433
33744,-6972
33745,-4638
33746,-2502
33747,-261
33748,2013
33749,4451
33750,6827
33751,9072
33752,11121
33753,12761
33754,14151
33755,15276
33756,16242
33757,17146
33758,17847
33759,18518
33760,18913
33761,18882
33762,18564
33763,17608
33764,16353
33765,14984
33766,13447
33767,11859
33768,10178
33769,8402
33770,6357
33771,4080
33772,1730
33773,-533
33774,-2498
33775,-4109
33776,-5235
33777,-6005
33778,-6493
33779,-6505
33780,-6245
33781,-5467
33782,-4311
33783,-3078
33784,-1705
33785,-729
33786,-95
33787,337
33788,568
33789,973
33790,1303
33791,1664
33792,1947
33793,1694
33794,1005
33795,-50
33796,-1312
33797,-2697
33798,-3809
33799,-4586
33800,-5237
33801,-5802
33802,-6299
33803,-6856
33804,-7549
33805,-8157
33806,-8626
33807,-8756
33808,-8681
33809,-8504
33810,-8208
33811,-7813
33812,-7248
33813,-6367
33814,-5176
33815,-3518
33816,-1654
33817,222
33818,2099
33819,3660
33820,5081
33821,6189
33822,7222
33823,7998
33824,8400
33825,8522
33826,8174
33827,7567
33828,6650
33829,5546
33830,4197
33831,2696
33832,971
33833,-1145
33834,-3373
33835,-5782
33836,-8077
33837,-10099
33838,-11865
33839,-13053
33840,-13837
33841,-14120
33842,-13918
33843,-13607
33844,-13081
33845,-12518
33846,-11888
33847,-11067
33848,-10099
33849,-8957
33850,-7795
33851,-6636
33852,-5525
33853,-4375
33854,-3147
33855,-1871
33856,-382
33857,1023
33858,2310
33859,3510
33860,4201
33861,4597
33862,4461
33863,3930
33864,3253
33865,2311
33866,1598
33867,1012
33868,258
33869,-911
33870,-2513
33871,-4407
33872,-6543
33873,-8498
33874,-9978
33875,-11055
33876,-11807
33877,-12199
33878,-12216
33879,-11926
33880,-11406
33881,-10468
33882,-9198
33883,-7751
33884,-6026
33885,-4076
33886,-1844
33887,409
33888,2732
33889,4915
33890,6809
33891,8559
33892,10197
33893,11980
33894,14167
33895,16933
33896,20464
33897,24562
33898,28873
33899,32447
33900,32767
33901,32660
33902,32708
33903,32678
33904,32657
33905,32709
33906,32042
33907,30347
33908,28241
33909,24820
33910,20240
33911,14321
33912,7894
33913,1529
33914,-4210
33915,-8913
33916,-13047
33917,-16812
33918,-20736
33919,-24947
33920,-29399
33921,-32532
33922,-32768
33923,-32734
33924,-32768
33925,-32735
33926,-32768
33927,-32565
33928,-31387
33929,-30036
33930,-28158
33931,-25100
33932,-20826
33933,-15337
33934,-9109
33935,-2032
33936,5115
33937,12419
33938,19620
33939,26787
33940,31758
33941,32573
33942,32448
33943,32510
33944,32453
33945,32516
33946,32433
33947,32563
33948,32193
33949,29475
33950,25788
33951,21389
33952,16526
33953,11603
33954,6916
33955,2925
33956,-361
33957,-3314
33958,-6405
33959,-10117
33960,-14594
33961,-19353
33962,-23929
33963,-27297
33964,-28979
33965,-28998
33966,-27653
33967,-25919
33968,-24250
33969,-22784
33970,-21335
33971,-19298
33972,-16278
33973,-12174
33974,-7315
33975,-2279
33976,2280
33977,6038
33978,8712
33979,10668
33980,12262
33981,13585
33982,14735
33983,15283
33984,15170
33985,14060
33986,11999
33987,9465
33988,6881
33989,4934
33990,3703
33991,3069
33992,2919
33993,2704
33994,2039
33995,998
33996,-271
33997,-1427
33998,-2183
33999,-2468
34000,-2331
34001,-2174
34002,-1959
34003,-1854
34004,-1765
34005,-1437
34006,-823
34007,190
34008,1078
34009,1791
34010,2117
34011,2048
34012,1700
34013,1202
34014,917
34015,771
34016,604
34017,61
34018,-874
34019,-2453
34020,-4563
34021,-6817
34022,-9175
34023,-11293
34024,-13245
34025,-15002
34026,-16628
34027,-18119
34028,-18962
34029,-18976
34030,-17995
34031,-15936
34032,-13235
34033,-10292
34034,-7609
34035,-5389
34036,-3533
34037,-1777
34038,293
34039,2805
34040,5753
34041,8892
34042,11813
34043,14249
34044,16017
34045,17189
34046,18119
34047,19029
34048,19917
34049,20864
34050,21717
34051,22230
34052,22339
34053,21877
34054,20988
34055,19711
34056,18031
34057,16195
34058,14122
34059,11831
34060,9287
34061,6432
34062,3336
34063,294
34064,-2270
34065,-4473
34066,-6089
34067,-7175
34068,-8047
34069,-8633
34070,-9007
34071,-8956
34072,-8581
34073,-7817
34074,-6773
34075,-5832
34076,-4987
34077,-4253
34078,-3485
34079,-2762
34080,-1976
34081,-1135
34082,-343
34083,327
34084,784
34085,1065
34086,1076
34087,1009
34088,870
34089,929
34090,1177
34091,1563
34092,2224
34093,2748
34094,2988
34095,2857
34096,2260
34097,1431
34098,382
34099,-732
34100,-1782
34101,-3019
34102,-4237
34103,-5310
34104,-6269
34105,-6830
34106,-7031
34107,-6940
34108,-6720
34109,-6454
34110,-6140
34111,-6043
34112,-6007
34113,-5987
34114,-6211
34115,-6423
34116,-6706
34117,-7317
34118,-8029
34119,-9121
34120,-10388
34121,-11485
34122,-12533
34123,-13052
34124,-13102
34125,-12567
34126,-11604
34127,-10716
34128,-9681
34129,-8707
34130,-7655
34131,-6374
34132,-4930
34133,-3389
34134,-1896
34135,-752
34136,-14
34137,570
34138,884
34139,1308
34140,1837
34141,2559
34142,3461
34143,4211
34144,5039
34145,5577
34146,5811
34147,5814
34148,5427
34149,4986
34150,4263
34151,3519
34152,2616
34153,1310
34154,-371
34155,-2623
34156,-5037
34157,-7615
34158,-9950
34159,-11919
34160,-13646
34161,-15074
34162,-16100
34163,-16686
34164,-16881
34165,-16434
34166,-15716
34167,-14791
34168,-13858
34169,-12905
34170,-11709
34171,-10160
34172,-7996
34173,-5386
34174,-2516
34175,420
34176,3079
34177,5798
34178,8517
34179,11600
34180,14930
34181,18790
34182,22991
34183,27477
34184,31774
34185,32767
34186,32742
34187,32767
34188,32746
34189,32767
34190,32744
34191,32767
34192,32738
34193,32767
34194,31585
34195,27541
34196,22498
34197,17153
34198,11712
34199,6465
34200,1482
34201,-3361
34202,-8139
34203,-12986
34204,-18173
34205,-23099
34206,-27685
34207,-31607
34208,-32768
34209,-32736
34210,-32768
34211,-32738
34212,-32768
34213,-32705
34214,-32768
34215,-30507
34216,-26561
34217,-21727
34218,-15517
34219,-8698
34220,-1172
34221,6223
34222,13549
34223,20524
34224,27364
34225,32039
34226,32721
34227,32506
34228,32648
34229,32505
34230,32656
34231,32450
34232,32767
34233,31588
34234,27153
34235,22420
34236,17232
34237,11950
34238,6544
34239,953
34240,-4582
34241,-10104
34242,-15444
34243,-20528
34244,-25081
34245,-29306
34246,-32261
34247,-32768
34248,-32712
34249,-32768
34250,-32721
34251,-32768
34252,-32588
34253,-29279
34254,-24572
34255,-19488
34256,-14106
34257,-8515
34258,-2514
34259,3756
34260,9915
34261,15671
34262,20779
34263,24605
34264,27604
34265,29472
34266,30303
34267,30393
34268,29542
34269,27850
34270,25330
34271,22193
34272,18628
34273,14949
34274,11409
34275,8055
34276,5148
34277,2449
34278,93
34279,-2048
34280,-4369
34281,-6632
34282,-8811
34283,-10780
34284,-12466
34285,-13761
34286,-14566
34287,-15112
34288,-15368
34289,-15345
34290,-14930
34291,-14039
34292,-12684
34293,-10912
34294,-9010
34295,-7032
34296,-5226
34297,-3712
34298,-2551
34299,-1798
34300,-1349
34301,-1259
34302,-1470
34303,-2109
34304,-2914
34305,-4047
34306,-5494
34307,-6981
34308,-8529
34309,-10006
34310,-11327
34311,-12200
34312,-12782
34313,-12785
34314,-12150
34315,-11085
34316,-9371
34317,-7189
34318,-4549
34319,-1660
34320,1329
34321,4354
34322,7210
34323,9861
34324,12450
34325,15000
34326,17343
34327,19634
34328,21723
34329,23356
34330,24705
34331,25596
34332,26284
34333,26810
34334,27135
34335,27301
34336,27049
34337,26276
34338,24743
34339,22548
34340,19785
34341,16708
34342,13339
34343,9688
34344,6000
34345,2176
34346,-1564
34347,-5123
34348,-8342
34349,-11117
34350,-13597
34351,-15694
34352,-17471
34353,-18782
34354,-19471
34355,-19469
34356,-18851
34357,-17917
34358,-16864
34359,-16020
34360,-15315
34361,-14806
34362,-14290
34363,-13666
34364,-12853
34365,-11698
34366,-10308
34367,-8704
34368,-6886
34369,-4770
34370,-2599
34371,-419
34372,1823
34373,4006
34374,6210
34375,8327
34376,10236
34377,12118
34378,13597
34379,14911
34380,16166
34381,16983
34382,17484
34383,17438
34384,16846
34385,15766
34386,14322
34387,12844
34388,11394
34389,9913
34390,8200
34391,6321
34392,4226
34393,2049
34394,-188
34395,-2555
34396,-5112
34397,-8114
34398,-11794
34399,-15855
34400,-20357
34401,-24732
34402,-29213
34403,-32194
34404,-32581
34405,-32562
34406,-32574
34407,-32571
34408,-32589
34409,-32571
34410,-32623
34411,-32445
34412,-29909
34413,-26082
34414,-22166
34415,-17852
34416,-13463
34417,-8944
34418,-4558
34419,-580
34420,3166
34421,6561
34422,9687
34423,12619
34424,15245
34425,17674
34426,19663
34427,21057
34428,21847
34429,22083
34430,21730
34431,20979
34432,19821
34433,18290
34434,16167
34435,13294
34436,9901
34437,5769
34438,1198
34439,-3420
34440,-7834
34441,-11779
34442,-15115
34443,-17860
34444,-19941
34445,-21374
34446,-22253
34447,-22215
34448,-21002
34449,-18514
34450,-14756
34451,-9903
34452,-4511
34453,810
34454,6230
34455,11414
34456,16995
34457,22586
34458,28422
34459,32301
34460,32640
34461,32658
34462,32636
34463,32633
34464,32643
34465,32609
34466,32646
34467,31813
34468,29373
34469,25922
34470,21345
34471,15236
34472,8614
34473,1408
34474,-5378
34475,-12313
34476,-18851
34477,-25827
34478,-32333
34479,-32768
34480,-32741
34481,-32768
34482,-32737
34483,-32768
34484,-32742
34485,-32768
34486,-32755
34487,-32766
34488,-32768
34489,-29405
34490,-22112
34491,-12966
34492,-2326
34493,9136
34494,20236
34495,30324
34496,32767
34497,32339
34498,32742
34499,32472
34500,32673
34501,32525
34502,32643
34503,32556
34504,32624
34505,32586
34506,32604
34507,32626
34508,32559
34509,32767
34510,29217
34511,21676
34512,12967
34513,2849
34514,-8154
34515,-19572
34516,-30008
34517,-32768
34518,-32573
34519,-32768
34520,-32683
34521,-32768
34522,-32725
34523,-32768
34524,-32757
34525,-32760
34526,-32768
34527,-32705
34528,-32768
34529,-32554
34530,-32768
34531,-26398
34532,-15588
34533,-5590
34534,5509
34535,15327
34536,24737
34537,31339
34538,32767
34539,32695
34540,32767
34541,32728
34542,32767
34543,32739
34544,32767
34545,32742
34546,32767
34547,32739
34548,32767
34549,32731
34550,32690
34551,30479
34552,26344
34553,21698
34554,15945
34555,9591
34556,3038
34557,-3001
34558,-8152
34559,-12031
34560,-15128
34561,-17583
34562,-19647
34563,-21307
34564,-22296
34565,-22344
34566,-21343
34567,-19509
34568,-17359
34569,-15448
34570,-14178
34571,-13863
34572,-14216
34573,-14895
34574,-15480
34575,-15766
34576,-15866
34577,-15954
34578,-16586
34579,-17744
34580,-19581
34581,-21702
34582,-23462
34583,-24577
34584,-24852
34585,-24494
34586,-23463
34587,-22292
34588,-20999
34589,-19226
34590,-16891
34591,-13775
34592,-9913
34593,-5513
34594,-781
34595,3605
34596,8019
34597,12401
34598,17086
34599,22217
34600,27960
34601,32579
34602,32767
34603,32715
34604,32767
34605,32719
34606,32767
34607,32714
34608,32767
34609,32705
34610,32767
34611,32687
34612,32767
34613,32640
34614,32767
34615,31443
34616,25063
34617,19421
34618,13764
34619,8016
34620,1579
34621,-5475
34622,-13011
34623,-20157
34624,-26331
34625,-30870
34626,-32021
34627,-31947
34628,-31992
34629,-31944
34630,-31988
34631,-31936
34632,-31986
34633,-31933
34634,-31983
34635,-31915
34636,-27984
34637,-23513
34638,-19361
34639,-15019
34640,-10728
34641,-6303
34642,-1906
34643,2412
34644,6280
34645,9686
34646,12257
34647,14283
34648,15884
34649,17203
34650,18360
34651,19458
34652,20342
34653,20849
34654,20925
34655,20724
34656,20424
34657,20113
34658,19911
34659,19657
34660,19098
34661,17849
34662,15976
34663,13479
34664,10403
34665,7193
34666,3825
34667,525
34668,-2643
34669,-5678
34670,-8643
34671,-11407
34672,-14025
34673,-16490
34674,-18831
34675,-21032
34676,-23119
34677,-25033
34678,-26872
34679,-28697
34680,-30428
34681,-32103
34682,-32121
34683,-32150
34684,-32108
34685,-32209
34686,-31350
34687,-28979
34688,-26382
34689,-23125
34690,-19341
34691,-14963
34692,-10296
34693,-5513
34694,-1120
34695,2726
34696,5978
34697,8895
34698,11471
34699,13589
34700,15391
34701,16514
34702,16922
34703,16750
34704,15943
34705,14893
34706,13455
34707,11868
34708,10238
34709,8589
34710,7030
34711,5305
34712,3334
34713,809
34714,-2236
34715,-5830
34716,-9576
34717,-13040
34718,-15964
34719,-17857
34720,-18833
34721,-18975
34722,-18135
34723,-15894
34724,-12177
34725,-6822
34726,-17
34727,7802
34728,15921
34729,23940
34730,30911
34731,32767
34732,32692
34733,32767
34734,32758
34735,32757
34736,32767
34737,32719
34738,32767
34739,32668
34740,32767
34741,32564
34742,32767
34743,29143
34744,21158
34745,12929
34746,4082
34747,-5252
34748,-14499
34749,-24446
34750,-32768
34751,-32655
34752,-32768
34753,-32746
34754,-32741
34755,-32768
34756,-32733
34757,-32768
34758,-32722
34759,-32768
34760,-32700
34761,-32768
34762,-32621
34763,-32768
34764,-31003
34765,-18363
34766,-1234
34767,15140
34768,30463
34769,32767
34770,32399
34771,32767
34772,32541
34773,32767
34774,32589
34775,32740
34776,32618
34777,32699
34778,32646
34779,32660
34780,32674
34781,32616
34782,32713
34783,32568
34784,32630
34785,27021
34786,15337
34787,2682
34788,-10180
34789,-24733
34790,-32667
34791,-32604
34792,-32768
34793,-32672
34794,-32768
34795,-32718
34796,-32768
34797,-32750
34798,-32768
34799,-32768
34800,-32742
34801,-32768
34802,-32676
34803,-32768
34804,-28062
34805,-16288
34806,-4436
34807,6538
34808,16267
34809,24543
34810,31036
34811,32767
34812,32535
34813,32694
34814,32596
34815,32667
34816,32615
34817,32662
34818,32622
34819,32660
34820,32638
34821,32468
34822,30067
34823,26129
34824,22199
34825,17831
34826,13144
34827,8082
34828,2918
34829,-2200
34830,-6620
34831,-10273
34832,-12813
34833,-14321
34834,-14948
34835,-14666
34836,-13963
34837,-12521
34838,-10479
34839,-8218
34840,-5694
34841,-3382
34842,-1471
34843,-400
34844,-231
34845,-898
34846,-2494
34847,-4697
34848,-7398
34849,-10550
34850,-13981
34851,-17613
34852,-21122
34853,-24723
34854,-27900
34855,-30894
34856,-32626
34857,-32768
34858,-32756
34859,-32768
34860,-32741
34861,-32768
34862,-32666
34863,-30052
34864,-26131
34865,-21521
34866,-16077
34867,-10354
34868,-4019
34869,2527
34870,9515
34871,16725
34872,24424
34873,31618
34874,32727
34875,32600
34876,32682
34877,32615
34878,32657
34879,32624
34880,32630
34881,32638
34882,32597
34883,32657
34884,32552
34885,32701
34886,32453
34887,32767
34888,31267
34889,23585
34890,15079
34891,5727
34892,-3467
34893,-11919
34894,-18692
34895,-23799
34896,-27175
34897,-29983
34898,-32412
34899,-32768
34900,-32763
34901,-32768
34902,-32757
34903,-32768
34904,-32747
34905,-32768
34906,-31761
34907,-28268
34908,-25302
34909,-22952
34910,-20209
34911,-16650
34912,-12013
34913,-6831
34914,-1663
34915,2900
34916,6447
34917,8972
34918,10959
34919,12576
34920,14153
34921,15775
34922,17204
34923,18377
34924,19418
34925,20084
34926,20539
34927,20971
34928,21086
34929,20971
34930,20419
34931,19597
34932,18566
34933,17360
34934,16338
34935,15464
34936,14589
34937,13331
34938,11633
34939,9395
34940,6503
34941,2933
34942,-1206
34943,-6168
34944,-11493
34945,-17767
34946,-23832
34947,-30772
34948,-32768
34949,-32545
34950,-32768
34951,-32667
34952,-32768
34953,-32712
34954,-32768
34955,-32737
34956,-32768
34957,-32756
34958,-32768
34959,-32768
34960,-32735
34961,-32768
34962,-30551
34963,-24225
34964,-17215
34965,-10065
34966,-3106
34967,3346
34968,9481
34969,15163
34970,20771
34971,25875
34972,30574
34973,31978
34974,31755
34975,31921
34976,31759
34977,31911
34978,31716
34979,32003
34980,30934
34981,27275
34982,22834
34983,17877
34984,12279
34985,6052
34986,-179
34987,-5950
34988,-10051
34989,-11930
34990,-11592
34991,-9504
34992,-6554
34993,-3509
34994,-579
34995,2610
34996,6291
34997,10625
34998,15419
34999,20283
35000,24401
35001,27454
35002,29391
35003,30159
35004,30111
35005,29651
35006,29160
35007,28479
35008,27159
35009,25233
35010,22050
35011,17304
35012,11397
35013,4363
35014,-3347
35015,-11708
35016,-19757
35017,-28567
35018,-32747
35019,-32706
35020,-32768
35021,-32734
35022,-32768
35023,-32756
35024,-32768
35025,-32768
35026,-32756
35027,-32768
35028,-32756
35029,-32757
35030,-32768
35031,-24699
35032,-7822
35033,8059
35034,24299
35035,32548
35036,31495
35037,31965
35038,31714
35039,31875
35040,31793
35041,31843
35042,31842
35043,31830
35044,31884
35045,31821
35046,31925
35047,31812
35048,31968
35049,31808
35050,31991
35051,31925
35052,28515
35053,14267
35054,-1410
35055,-19439
35056,-32768
35057,-32460
35058,-32768
35059,-32669
35060,-32768
35061,-32724
35062,-32768
35063,-32730
35064,-32768
35065,-32709
35066,-32768
35067,-32656
35068,-32768
35069,-32499
35070,-32768
35071,-29454
35072,-16530
35073,-3054
35074,9592
35075,21277
35076,31385
35077,32333
35078,32135
35079,32298
35080,32187
35081,32303
35082,32231
35083,32307
35084,32278
35085,32308
35086,32331
35087,32300
35088,32401
35089,32253
35090,32591
35091,31440
35092,24808
35093,17136
35094,9005
35095,998
35096,-6555
35097,-13253
35098,-18612
35099,-22589
35100,-24940
35101,-25688
35102,-25021
35103,-23005
35104,-19883
35105,-16136
35106,-11858
35107,-7692
35108,-4076
35109,-1101
35110,692
35111,1402
35112,1015
35113,-402
35114,-2464
35115,-5164
35116,-8219
35117,-11458
35118,-14924
35119,-18660
35120,-22360
35121,-25898
35122,-29092
35123,-31674
35124,-32768
35125,-32726
35126,-32768
35127,-32732
35128,-32768
35129,-32717
35130,-32765
35131,-32699
35132,-32763
35133,-32300
35134,-27071
35135,-20555
35136,-13020
35137,-4590
35138,4582
35139,14212
35140,24472
35141,32011
35142,32767
35143,32722
35144,32767
35145,32751
35146,32767
35147,32755
35148,32767
35149,32755
35150,32767
35151,32759
35152,32767
35153,32764
35154,32767
35155,32767
35156,32767
35157,32640
35158,28068
35159,19353
35160,10344
35161,721
35162,-9331
35163,-18912
35164,-28814
35165,-32707
35166,-32523
35167,-32690
35168,-32584
35169,-32650
35170,-32626
35171,-32621
35172,-32661
35173,-32599
35174,-32695
35175,-32577
35176,-32737
35177,-32539
35178,-32768
35179,-31460
35180,-22475
35181,-13677
35182,-5419
35183,2469
35184,9633
35185,16433
35186,22421
35187,27675
35188,32253
35189,32767
35190,32665
35191,32767
35192,32700
35193,32767
35194,32711
35195,32767
35196,32688
35197,32767
35198,31718
35199,29641
35200,27602
35201,24856
35202,21683
35203,17893
35204,13334
35205,8166
35206,2474
35207,-3705
35208,-9901
35209,-16315
35210,-22238
35211,-27966
35212,-32642
35213,-32768
35214,-32735
35215,-32768
35216,-32739
35217,-32768
35218,-32737
35219,-32768
35220,-32718
35221,-32768
35222,-31365
35223,-29586
35224,-27711
35225,-25403
35226,-22824
35227,-19656
35228,-16455
35229,-12956
35230,-9235
35231,-5678
35232,-2268
35233,928
35234,3933
35235,6741
35236,9212
35237,11455
35238,13178
35239,14109
35240,14162
35241,12941
35242,10588
35243,7399
35244,3671
35245,-302
35246,-4253
35247,-7540
35248,-10442
35249,-12369
35250,-12739
35251,-11152
35252,-7953
35253,-3220
35254,2887
35255,9901
35256,17110
35257,24434
35258,30817
35259,32127
35260,32050
35261,32074
35262,32046
35263,32042
35264,32039
35265,32008
35266,32037
35267,31968
35268,32048
35269,31903
35270,32126
35271,30810
35272,25263
35273,20060
35274,14223
35275,7985
35276,337
35277,-8663
35278,-18618
35279,-29518
35280,-32768
35281,-32693
35282,-32768
35283,-32738
35284,-32768
35285,-32765
35286,-32756
35287,-32768
35288,-32727
35289,-32768
35290,-32680
35291,-32768
35292,-32299
35293,-20593
35294,-2872
35295,12282
35296,26980
35297,32588
35298,31493
35299,32014
35300,31694
35301,31901
35302,31754
35303,31851
35304,31780
35305,31822
35306,31796
35307,31800
35308,31809
35309,31781
35310,31818
35311,31766
35312,31815
35313,31798
35314,26888
35315,12711
35316,-1871
35317,-18938
35318,-31664
35319,-32685
35320,-32768
35321,-32703
35322,-32768
35323,-32729
35324,-32768
35325,-32731
35326,-32768
35327,-32712
35328,-32768
35329,-32650
35330,-32768
35331,-32439
35332,-32768
35333,-26651
35334,-12706
35335,-960
35336,10381
35337,19342
35338,27820
35339,31969
35340,31725
35341,31804
35342,31767
35343,31795
35344,31768
35345,31801
35346,31760
35347,31818
35348,31741
35349,31850
35350,31682
35351,32019
35352,30626
35353,23374
35354,14086
35355,3857
35356,-6108
35357,-15365
35358,-23068
35359,-29186
35360,-32768
35361,-32768
35362,-32721
35363,-32768
35364,-32655
35365,-32768
35366,-29566
35367,-23268
35368,-17184
35369,-11061
35370,-5843
35371,-1612
35372,1504
35373,3969
35374,5699
35375,7045
35376,8054
35377,8404
35378,8146
35379,7250
35380,5622
35381,3437
35382,862
35383,-1684
35384,-4418
35385,-7267
35386,-10182
35387,-13669
35388,-17433
35389,-21559
35390,-25434
35391,-29014
35392,-31862
35393,-32768
35394,-32671
35395,-32768
35396,-32156
35397,-28121
35398,-22462
35399,-15483
35400,-7338
35401,1081
35402,9717
35403,18237
35404,26673
35405,31813
35406,31782
35407,31790
35408,31793
35409,31780
35410,31790
35411,31778
35412,31783
35413,31783
35414,31770
35415,31790
35416,31751
35417,31805
35418,31734
35419,31613
35420,26877
35421,17464
35422,8052
35423,-2858
35424,-13819
35425,-25109
35426,-32456
35427,-32768
35428,-32732
35429,-32768
35430,-32754
35431,-32768
35432,-32768
35433,-32760
35434,-32768
35435,-32745
35436,-32768
35437,-32729
35438,-32768
35439,-32722
35440,-32659
35441,-26558
35442,-14025
35443,-2327
35444,9473
35445,20374
35446,30071
35447,32091
35448,31463
35449,31835
35450,31551
35451,31781
35452,31574
35453,31753
35454,31582
35455,31733
35456,31586
35457,31717
35458,31592
35459,31684
35460,31646
35461,24635
35462,15375
35463,6136
35464,-4484
35465,-14423
35466,-26127
35467,-32662
35468,-32654
35469,-32768
35470,-32723
35471,-32768
35472,-32754
35473,-32768
35474,-32761
35475,-32768
35476,-32751
35477,-32768
35478,-32716
35479,-32768
35480,-32594
35481,-32768
35482,-26688
35483,-17056
35484,-8155
35485,1033
35486,10038
35487,18453
35488,26646
35489,31514
35490,31406
35491,31657
35492,31460
35493,31612
35494,31482
35495,31593
35496,31486
35497,31592
35498,31476
35499,31445
35500,28080
35501,21630
35502,14950
35503,7577
35504,902
35505,-5158
35506,-10084
35507,-13952
35508,-16690
35509,-18484
35510,-19114
35511,-17782
35512,-14494
35513,-9226
35514,-2675
35515,3847
35516,9334
35517,13096
35518,15467
35519,17322
35520,19246
35521,21998
35522,25284
35523,28493
35524,30783
35525,31264
35526,29703
35527,26121
35528,21331
35529,15932
35530,10683
35531,5030
35532,-655
35533,-8204
35534,-16506
35535,-27737
35536,-32768
35537,-32492
35538,-32768
35539,-32627
35540,-32768
35541,-32679
35542,-32768
35543,-32698
35544,-32768
35545,-32688
35546,-32768
35547,-32576
35548,-32768
35549,-26469
35550,-9688
35551,7167
35552,23627
35553,31858
35554,31493
35555,31648
35556,31572
35557,31620
35558,31601
35559,31612
35560,31625
35561,31602
35562,31653
35563,31586
35564,31693
35565,31552
35566,31758
35567,31482
35568,31891
35569,31274
35570,32162
35571,21602
35572,4981
35573,-10524
35574,-27720
35575,-32768
35576,-32768
35577,-32757
35578,-32768
35579,-32768
35580,-32763
35581,-32768
35582,-32760
35583,-32768
35584,-32767
35585,-32760
35586,-32768
35587,-32735
35588,-32768
35589,-32753
35590,-32000
35591,-21567
35592,-5933
35593,6842
35594,18518
35595,28457
35596,31934
35597,31661
35598,31882
35599,31728
35600,31845
35601,31772
35602,31826
35603,31807
35604,31810
35605,31837
35606,31795
35607,31871
35608,31762
35609,31974
35610,31255
35611,23833
35612,13393
35613,3339
35614,-6010
35615,-13731
35616,-20091
35617,-25210
35618,-29515
35619,-32702
35620,-32764
35621,-32768
35622,-32698
35623,-32768
35624,-31891
35625,-27848
35626,-23968
35627,-20378
35628,-17573
35629,-15221
35630,-13035
35631,-10590
35632,-7902
35633,-5116
35634,-2680
35635,-943
35636,-52
35637,68
35638,-131
35639,-468
35640,-898
35641,-1547
35642,-2759
35643,-4757
35644,-7553
35645,-10871
35646,-14055
35647,-16715
35648,-18754
35649,-20089
35650,-20820
35651,-21110
35652,-20858
35653,-19807
35654,-17399
35655,-13565
35656,-8161
35657,-1499
35658,5840
35659,14024
35660,21713
35661,30235
35662,32306
35663,31625
35664,32015
35665,31740
35666,31936
35667,31781
35668,31891
35669,31802
35670,31859
35671,31813
35672,31833
35673,31815
35674,31812
35675,31820
35676,31719
35677,26426
35678,17101
35679,6799
35680,-4090
35681,-14402
35682,-24078
35683,-31566
35684,-32768
35685,-32627
35686,-32768
35687,-32689
35688,-32768
35689,-32708
